delta_id,end,family,fraction_global_delta_norm_sq,group,group_type,l2_norm,parameter_count,previous_round_cosine,relative_l2,rms,round,start,start_l2_norm
solver_rank1_r2,r2,solver_rank1,0.01921505271867097,layer_29,layer,0.03275059110986307,100930816,0.15875588556524997,0.00011950420025271563,3.2599223140864018e-06,2,base,274.0538913327345
solver_rank1_r3,r3,solver_rank1,0.019826620367426332,layer_29,layer,0.03200005131405285,100930816,0.14290499634860046,0.00011676554256695783,3.1852152219376202e-06,3,base,274.0538913327345
solver_rank1_r4,r4,solver_rank1,0.022063773309841786,layer_29,layer,0.032627993304862095,100930816,0.13101618196775489,0.00011905685099449207,3.2477191963215947e-06,4,base,274.0538913327345
solver_rank1_r5,r5,solver_rank1,0.01925873832968151,layer_29,layer,0.03083493398274175,100930816,0.13228297183459592,0.00011251412571735542,3.0692419873132846e-06,5,base,274.0538913327345
solver_full_r1,a1,solver_full,0.01844973046049735,layer_29,layer,0.034139184997554695,100930816,,0.00012457106458709468,3.3981399170757616e-06,1,base,274.0538913327345
solver_full_r2,a2,solver_full,0.019653601972948093,layer_29,layer,0.03678630277060769,100930816,0.12726762855312537,0.00013423017856712232,3.661628239086272e-06,2,base,274.0538913327345
solver_full_r3,a3,solver_full,0.02033852288563083,layer_29,layer,0.0363581841289814,100930816,0.11726231524841241,0.00013266800902614505,3.619014244479817e-06,3,base,274.0538913327345
solver_full_r4,a4,solver_full,0.02227463031638812,layer_29,layer,0.03688482051380757,100930816,0.1053207590747622,0.00013458966166995581,3.6714344800885605e-06,4,base,274.0538913327345
solver_full_r5,a5,solver_full,0.01994824349062142,layer_29,layer,0.03515334963960903,100930816,0.10720304473174645,0.00012827166754924354,3.4990876506815447e-06,5,base,274.0538913327345
questioner_full_r1,q1,questioner_full,0.017697375757651488,layer_30,layer,0.020980853356688093,100930816,,7.433164584623331e-05,2.0883883224154747e-06,1,base,282.2600403614133
questioner_full_r2,q2,questioner_full,0.027710524587056702,layer_30,layer,0.1698839960962944,100930816,0.0056271610832209695,0.0006018705183288071,1.690988195671662e-05,2,q1,282.2600391991377
questioner_full_r3,q3,questioner_full,0.024566181939493417,layer_30,layer,0.16241835096647028,100930816,0.010163259595648412,0.0005754210492309702,1.616676794493823e-05,3,q2,282.26000975031525
questioner_full_r4,q4,questioner_full,0.023490761587765058,layer_30,layer,0.1601934023290817,100930816,0.004734723747474049,0.0005675384733835301,1.594530141670403e-05,4,q3,282.2599873697487
questioner_full_r5,q5,questioner_full,0.02460718990581429,layer_30,layer,0.16425367593263066,100930816,0.0019123275022014344,0.0005819233917033356,1.6349452183849086e-05,5,q4,282.2599645837353
solver_rank1_r1,r1,solver_rank1,0.017964027610394392,layer_30,layer,0.030950583013500836,100930816,,0.00010965272652080288,3.080753439265688e-06,1,base,282.2600403614133
solver_rank1_r2,r2,solver_rank1,0.019589345581254584,layer_30,layer,0.03306802951944728,100930816,0.1648985986387134,0.00011715448448567532,3.2915194401132364e-06,2,base,282.2600403614133
solver_rank1_r3,r3,solver_rank1,0.019817990316611064,layer_30,layer,0.03199308612981995,100930816,0.15139465075365496,0.00011334614027850045,3.184521922710551e-06,3,base,282.2600403614133
solver_rank1_r4,r4,solver_rank1,0.022061340993911806,layer_30,layer,0.03262619479619146,100930816,0.1401530465441739,0.0001155891381380659,3.2475401766963363e-06,4,base,282.2600403614133
solver_rank1_r5,r5,solver_rank1,0.018970361331430582,layer_30,layer,0.030603204773341466,100930816,0.13790974758492577,0.00010842202365647049,3.046176167889888e-06,5,base,282.2600403614133
solver_full_r1,a1,solver_full,0.018457042994761728,layer_30,layer,0.03414594984512111,100930816,,0.00012097337547815738,3.3988132752285705e-06,1,base,282.2600403614133
solver_full_r2,a2,solver_full,0.01991642327869895,layer_30,layer,0.037031451623144716,100930816,0.1325398526563321,0.0001311962245018057,3.686029820479942e-06,2,base,282.2600403614133
solver_full_r3,a3,solver_full,0.020347841871211525,layer_30,layer,0.03636651272277763,100930816,0.12528788600043994,0.00012884045745977,3.619843254517231e-06,3,base,282.2600403614133
solver_full_r4,a4,solver_full,0.022152844499269048,layer_30,layer,0.03678384903154117,100930816,0.11347895581527577,0.00013031901003217512,3.6613839992583847e-06,4,base,282.2600403614133
solver_full_r5,a5,solver_full,0.019623839825257252,layer_30,layer,0.03486634142364577,100930816,0.11295064039810988,0.00012352560206185041,3.470519479670335e-06,5,base,282.2600403614133
questioner_full_r1,q1,questioner_full,0.017733857209667542,layer_31,layer,0.02100246723762596,100930816,,7.199371493905136e-05,2.090539720920833e-06,1,base,291.72639938647825
questioner_full_r2,q2,questioner_full,0.02792902598348817,layer_31,layer,0.1705524605897749,100930816,0.006994521363831119,0.0005846315627130245,1.6976419452518195e-05,2,q1,291.7263990988
questioner_full_r3,q3,questioner_full,0.024975566680868585,layer_31,layer,0.1637660749591465,100930816,0.010899611247017042,0.0005613687778506077,1.630091744783473e-05,3,q2,291.72636851336995
questioner_full_r4,q4,questioner_full,0.024077034942786183,layer_31,layer,0.1621801054117663,100930816,0.002059987369304917,0.0005559323221222074,1.614305350273454e-05,4,q3,291.7263468198116
questioner_full_r5,q5,questioner_full,0.024730484722203603,layer_31,layer,0.16466465992658244,100930816,0.003173599733649338,0.0005644490901739579,1.6390360633046887e-05,5,q4,291.7263271269236
solver_rank1_r1,r1,solver_rank1,0.017557613793368742,layer_31,layer,0.030598470841967,100930816,,0.00010488756213465014,3.045704962699447e-06,1,base,291.72639938647825
solver_rank1_r2,r2,solver_rank1,0.019640764346765354,layer_31,layer,0.033111400109555766,100930816,0.1716900428881172,0.00011350155549580511,3.295836453934314e-06,2,base,291.72639938647825
solver_rank1_r3,r3,solver_rank1,0.01980928819754597,layer_31,layer,0.0319860612446181,100930816,0.1582851677921858,0.00010964404082690872,3.183822680979414e-06,3,base,291.72639938647825
solver_rank1_r4,r4,solver_rank1,0.02148823919505243,layer_31,layer,0.032199630344161206,100930816,0.14697580661368037,0.0001103761278097538,3.2050808827280307e-06,4,base,291.72639938647825
solver_rank1_r5,r5,solver_rank1,0.01837110722514309,layer_31,layer,0.030115964236683536,100930816,0.14620089698748098,0.00010323359250317966,2.997677308970048e-06,5,base,291.72639938647825
solver_full_r1,a1,solver_full,0.0179782599580757,layer_31,layer,0.03370016009836439,100930816,,0.0001155197478501715,3.3544403374098853e-06,1,base,291.72639938647825
solver_full_r2,a2,solver_full,0.019937112034755865,layer_31,layer,0.03705068037221593,100930816,0.13912000982121164,0.00012700489379821706,3.6879438081682537e-06,2,base,291.72639938647825
solver_full_r3,a3,solver_full,0.020237158474378947,layer_31,layer,0.03626746885574997,100930816,0.1304925262430868,0.0001243201470008305,3.6099846442981424e-06,3,base,291.72639938647825
solver_full_r4,a4,solver_full,0.02146868647771368,layer_31,layer,0.0362113869167853,100930816,0.1186683110381794,0.00012412790543790507,3.6044023705726126e-06,4,base,291.72639938647825
solver_full_r5,a5,solver_full,0.01882719560130539,layer_31,layer,0.03415129690115185,100930816,0.11715658671564012,0.00011706618589532693,3.399345509508276e-06,5,base,291.72639938647825
questioner_full_r1,q1,questioner_full,0.01772778239037854,layer_32,layer,0.02099886968071059,100930816,,6.840891148314836e-05,2.090181627962288e-06,1,base,306.9610263552196
questioner_full_r2,q2,questioner_full,0.02708523911994116,layer_32,layer,0.16795635130689512,100930816,0.0059282953257927635,0.0005471585580942081,1.6718008404220565e-05,2,q1,306.9610240437415
questioner_full_r3,q3,questioner_full,0.02446643046662913,layer_32,layer,0.16208826406402002,100930816,0.009859765028679367,0.0005280419073663777,1.6133911815554924e-05,3,q2,306.96098510900265
questioner_full_r4,q4,questioner_full,0.02464721298791617,layer_32,layer,0.16408919553974663,100930816,0.0029517428136382282,0.0005345604810018462,1.633308016475503e-05,4,q3,306.9609545999715
questioner_full_r5,q5,questioner_full,0.025087429535074618,layer_32,layer,0.16584873756955076,100930816,0.005365726291129452,0.0005402926664278354,1.6508221135685594e-05,5,q4,306.96092668824423
solver_rank1_r1,r1,solver_rank1,0.017255788201087374,layer_32,layer,0.030334327973912358,100930816,,9.882143128753111e-05,3.019412758482749e-06,1,base,306.9610263552196
solver_rank1_r2,r2,solver_rank1,0.019693462777517542,layer_32,layer,0.03315579120116759,100930816,0.1687405866808034,0.00010801303212610206,3.300255046246331e-06,2,base,306.9610263552196
solver_rank1_r3,r3,solver_rank1,0.01948937842331343,layer_32,layer,0.031726730784472794,100930816,0.15923303927769517,0.00010335752118497993,3.1580094933360503e-06,3,base,306.9610263552196
solver_rank1_r4,r4,solver_rank1,0.02116581507012312,layer_32,layer,0.031957144747852745,100930816,0.14591904265233202,0.00010410815056003719,3.1809443960429874e-06,4,base,306.9610263552196
solver_rank1_r5,r5,solver_rank1,0.01836222662130239,layer_32,layer,0.030108684319547184,100930816,0.14818269241910562,9.808634235117846e-05,2.996952681917123e-06,5,base,306.9610263552196
solver_full_r1,a1,solver_full,0.017653214376624014,layer_32,layer,0.033394122329888525,100930816,,0.00010878945358764985,3.3239780063007762e-06,1,base,306.9610263552196
solver_full_r2,a2,solver_full,0.019827152584812463,layer_32,layer,0.03694836601948293,100930816,0.14261340340134626,0.00012036826452595245,3.6777596609445675e-06,2,base,306.9610263552196
solver_full_r3,a3,solver_full,0.019862974143438673,layer_32,layer,0.035930612378523824,100930816,0.13567572006624057,0.00011705268517360382,3.576454686225925e-06,3,base,306.9610263552196
solver_full_r4,a4,solver_full,0.02101702146223354,layer_32,layer,0.035828448812537925,100930816,0.1198068751203077,0.00011671986257654984,3.566285547985737e-06,4,base,306.9610263552196
solver_full_r5,a5,solver_full,0.018848398126661687,layer_32,layer,0.034170521484735976,100930816,0.12194132072983514,0.00011131876215840303,3.4012590825731003e-06,5,base,306.9610263552196
questioner_full_r1,q1,questioner_full,0.018079382484172114,layer_33,layer,0.021206085526642052,100930816,,6.0401681358878925e-05,2.1108074407214612e-06,1,base,351.0843580768104
questioner_full_r2,q2,questioner_full,0.027533957723956972,layer_33,layer,0.1693418948591779,100930816,0.009050243170135593,0.0004823396183208941,1.6855922383485045e-05,2,q1,351.08435721843813
questioner_full_r3,q3,questioner_full,0.02488459064767355,layer_33,layer,0.1634675355823317,100930816,0.007999619486648896,0.00046560761638330165,1.6271201490255606e-05,3,q2,351.0843247198098
questioner_full_r4,q4,questioner_full,0.025792680013086815,layer_33,layer,0.16785887648765546,100930816,0.006485571382238101,0.00047811557997079577,1.6708305973591607e-05,4,q3,351.0843058030207
questioner_full_r5,q5,questioner_full,0.025427427214523183,layer_33,layer,0.16696878893217354,100930816,0.0027025011135976156,0.00047558036146951846,1.6619708602207603e-05,5,q4,351.0842803017532
solver_rank1_r1,r1,solver_rank1,0.016590410595603754,layer_33,layer,0.029743737833957465,100930816,,8.471963261732701e-05,2.9606267057589994e-06,1,base,351.0843580768104
solver_rank1_r2,r2,solver_rank1,0.018837948374543764,layer_33,layer,0.0324276258830078,100930816,0.16979027577735376,9.236420004765142e-05,3.2277750607385865e-06,2,base,351.0843580768104
solver_rank1_r3,r3,solver_rank1,0.01892015937568288,layer_33,layer,0.03125998206095344,100930816,0.1562790493380124,8.903837878791047e-05,3.1115503447433445e-06,3,base,351.0843580768104
solver_rank1_r4,r4,solver_rank1,0.020650104183354192,layer_33,layer,0.03156542162677425,100930816,0.14039659843075483,8.990836789108203e-05,3.141953132066601e-06,4,base,351.0843580768104
solver_rank1_r5,r5,solver_rank1,0.017986455202781332,layer_33,layer,0.02979901418539768,100930816,0.14133843717603153,8.487707726038377e-05,2.9661287930616915e-06,5,base,351.0843580768104
solver_full_r1,a1,solver_full,0.016980726718134064,layer_33,layer,0.03275188289300651,100930816,,9.32877872213294e-05,3.260050895359336e-06,1,base,351.0843580768104
solver_full_r2,a2,solver_full,0.018985044837378943,layer_33,layer,0.036155208999315847,100930816,0.14172157567994256,0.00010298154323185709,3.598810543356327e-06,2,base,351.0843580768104
solver_full_r3,a3,solver_full,0.019225012790014092,layer_33,layer,0.03534889148366031,100930816,0.1308379432952532,0.00010068489430089237,3.518551458788763e-06,3,base,351.0843580768104
solver_full_r4,a4,solver_full,0.02044577401052712,layer_33,layer,0.035338181751994796,100930816,0.11391530156382529,0.00010065438957626101,3.5174854354880794e-06,4,base,351.0843580768104
solver_full_r5,a5,solver_full,0.018296466986883135,layer_33,layer,0.03366650252103723,100930816,0.11378160436651105,9.589291504029825e-05,3.3510901356685228e-06,5,base,351.0843580768104
questioner_full_r1,q1,questioner_full,0.017924089734240454,layer_34,layer,0.02111481433691774,100930816,,5.997651988093061e-05,2.101722505826167e-06,1,base,352.0513424059328
questioner_full_r2,q2,questioner_full,0.027972911770978676,layer_34,layer,0.17068640530852022,100930816,0.00432311998752474,0.00048483384477511786,1.698975201729625e-05,2,q1,352.0513411923425
questioner_full_r3,q3,questioner_full,0.024862885946090086,layer_34,layer,0.16339623065062547,100930816,0.014190575808477048,0.0004641261721282183,1.626410395307853e-05,3,q2,352.05131807453006
questioner_full_r4,q4,questioner_full,0.025917282378538763,layer_34,layer,0.16826384435997574,100930816,0.011529253214749305,0.0004779526445489127,1.6748615591180993e-05,4,q3,352.05128850951667
questioner_full_r5,q5,questioner_full,0.025643653945550945,layer_34,layer,0.1676772107355369,100930816,0.004917192764570851,0.00047628636014456074,1.669022336137096e-05,5,q4,352.05125480529006
solver_rank1_r1,r1,solver_rank1,0.01889350005375356,layer_34,layer,0.03174118869247466,100930816,,9.016068075626161e-05,3.1594486019235007e-06,1,base,352.0513424059328
solver_rank1_r2,r2,solver_rank1,0.020831894313075347,layer_34,layer,0.03410065606733749,100930816,0.19443835264969478,9.686273551548548e-05,3.394304831506417e-06,2,base,352.0513424059328
solver_rank1_r3,r3,solver_rank1,0.020637319833665825,layer_34,layer,0.03264772898940983,100930816,0.18531758115335858,9.273570373654582e-05,3.2496836432601285e-06,3,base,352.0513424059328
solver_rank1_r4,r4,solver_rank1,0.022154954060708394,layer_34,layer,0.03269534301776306,100930816,0.15977283258679975,9.287095113548435e-05,3.254423039656717e-06,4,base,352.0513424059328
solver_rank1_r5,r5,solver_rank1,0.019075132284578446,layer_34,layer,0.030687597263921437,100930816,0.1541411239741322,8.71679598043887e-05,3.0545764120949498e-06,5,base,352.0513424059328
solver_full_r1,a1,solver_full,0.01921708167334531,layer_34,layer,0.034841901937467265,100930816,,9.896824053945179e-05,3.468086826590247e-06,1,base,352.0513424059328
solver_full_r2,a2,solver_full,0.020838736450082964,layer_34,layer,0.037879196129119906,100930816,0.16907851046529582,0.0001075956588327486,3.770412457190288e-06,2,base,352.0513424059328
solver_full_r3,a3,solver_full,0.020934300874746473,layer_34,layer,0.03688686203134287,100930816,0.16521230870151468,0.00010477693900911326,3.6716376882854938e-06,3,base,352.0513424059328
solver_full_r4,a4,solver_full,0.022061617935704898,layer_34,layer,0.03670803199654644,100930816,0.13618323046644487,0.00010426897322896795,3.653837337174085e-06,4,base,352.0513424059328
solver_full_r5,a5,solver_full,0.019372385692653232,layer_34,layer,0.03464223766851509,100930816,0.1299148676912442,9.840109522596524e-05,3.448212681311479e-06,5,base,352.0513424059328
questioner_full_r1,q1,questioner_full,0.01978103935867255,layer_35,layer,0.022181620246333338,100930816,,6.545399296920478e-05,2.2079100362202617e-06,1,base,338.88872534895603
questioner_full_r2,q2,questioner_full,0.027336673403125494,layer_35,layer,0.16873412607319443,100930816,0.008183959663001832,0.0004979042201602174,1.679542640585257e-05,2,q1,338.8887244596934
questioner_full_r3,q3,questioner_full,0.02400194673483483,layer_35,layer,0.16054230666929428,100930816,0.014563693754463808,0.00047373166633174387,1.598003059274623e-05,3,q2,338.88869602580047
questioner_full_r4,q4,questioner_full,0.02485370840652612,layer_35,layer,0.1647751350246089,100930816,0.017724926399212894,0.0004862220290303392,1.640135708303459e-05,4,q3,338.88866646625604
questioner_full_r5,q5,questioner_full,0.02476500878475088,layer_35,layer,0.16477955679214926,100930816,0.007936480074687408,0.000486235085833129,1.6401797216118726e-05,5,q4,338.8886602245317
solver_rank1_r1,r1,solver_rank1,0.021057040872063504,layer_35,layer,0.033509322504571656,100930816,,9.888001576348366e-05,3.3354447800996497e-06,1,base,338.88872534895603
solver_rank1_r2,r2,solver_rank1,0.023087453784546595,layer_35,layer,0.035899332397206794,100930816,0.22166814571203644,0.00010593250737462867,3.5733411451989086e-06,2,base,338.88872534895603
solver_rank1_r3,r3,solver_rank1,0.02257259985120734,layer_35,layer,0.034144214075581915,100930816,0.2122638290155433,0.00010075346720497527,3.398640500519438e-06,3,base,338.88872534895603
solver_rank1_r4,r4,solver_rank1,0.023860282682683035,layer_35,layer,0.03393034405633761,100930816,0.1831417328901131,0.00010012237504035964,3.377352345880952e-06,4,base,338.88872534895603
solver_rank1_r5,r5,solver_rank1,0.01952190453177738,layer_35,layer,0.03104489526664855,100930816,0.1597358019163385,9.160793187994499e-05,3.0901410749726784e-06,5,base,338.88872534895603
solver_full_r1,a1,solver_full,0.021284648273451844,layer_35,layer,0.03666835059486717,100930816,,0.00010820174249559209,3.6498875371123233e-06,1,base,338.88872534895603
solver_full_r2,a2,solver_full,0.022984165083628643,layer_35,layer,0.03978134193039057,100930816,0.19440712670211713,0.00011738762300052163,3.959747896096018e-06,2,base,338.88872534895603
solver_full_r3,a3,solver_full,0.022829797708197222,layer_35,layer,0.038520641599460115,100930816,0.19319111313393286,0.00011366752186811511,3.834260538436124e-06,3,base,338.88872534895603
solver_full_r4,a4,solver_full,0.02379667180601828,layer_35,layer,0.03812418185640642,100930816,0.15342845599143043,0.00011249764009454634,3.7947978014527764e-06,4,base,338.88872534895603
solver_full_r5,a5,solver_full,0.019639898581404393,layer_35,layer,0.03488060457445723,100930816,0.13189405780888747,0.00010292642382404558,3.4719392025523886e-06,5,base,338.88872534895603
